uid,pid_raw,Fleng,Fwidth
2540,data1_2540,932.0,309.0
2541,data1_2541,1884.0,330.0
2542,data1_2542,878.0,323.0
2543,data1_2543,874.0,60.0
2544,data1_2544,564.0,60.0
2545,data1_2545,110.0,795.0
2546,data1_2546,110.0,330.0
2547,data1_2547,900.0,100.0
2548,data1_2548,777.0,60.0
2549,data1_2549,1181.0,70.0
2550,data1_2550,100.0,494.0
2551,data1_2551,625.0,80.0
2552,data1_2552,764.0,79.0
2553,data1_2553,270.0,300.0
2554,data1_2554,519.0,323.0
2555,data1_2555,828.0,443.0
2556,data1_2556,2000.0,554.0
2557,data1_2557,924.0,541.0
2558,data1_2558,545.0,301.0
2559,data1_2559,674.0,310.0
2560,data1_2560,1355.0,327.0
2561,data1_2561,827.0,563.0
2562,data1_2562,494.0,261.0
2563,data1_2563,159.5,419.0
2564,data1_2564,1445.0,420.0
2565,data1_2565,813.0,320.0
2566,data1_2566,664.0,311.0
2567,data1_2567,2000.0,574.0
2568,data1_2568,405.0,537.0
2569,data1_2569,373.0,323.0
2570,data1_2570,415.0,288.0
2571,data1_2571,636.5,302.0
2572,data1_2572,404.0,553.0
2573,data1_2573,888.0,553.0
2574,data1_2574,878.0,311.0
2575,data1_2575,1093.0,453.0
2576,data1_2576,454.0,511.0
2577,data1_2577,715.0,100.0
2578,data1_2578,950.5,345.5
2579,data1_2579,707.5,227.5
2580,data1_2580,1326.0,373.5
2581,data1_2581,1796.5,424.5
2582,data1_2582,932.5,350.0
2583,data1_2583,844.0,70.0
2584,data1_2584,368.0,279.0
2585,data1_2585,368.0,279.0
2586,data1_2586,942.0,406.0
2587,data1_2587,280.0,279.0
2588,data1_2588,1627.5,229.5
2589,data1_2589,1350.0,300.0
2590,data1_2590,760.0,309.0
2591,data1_2591,1626.0,311.0
2592,data1_2592,782.0,635.0
2593,data1_2593,2320.0,554.0
2594,data1_2594,440.0,574.0
2595,data1_2595,232.0,328.0
2596,data1_2596,463.0,333.0
2597,data1_2597,597.0,950.0
2598,data1_2598,961.5,492.0
2599,data1_2599,1760.0,299.0
2600,data1_2600,1020.0,300.0
2601,data1_2601,1570.0,334.0
2602,data1_2602,983.0,280.0
2603,data1_2603,944.0,548.0
2604,data1_2604,1191.0,323.0
2605,data1_2605,920.0,330.0
2606,data1_2606,310.7,293.0
2607,data1_2607,2000.0,554.0
2608,data1_2608,2100.0,310.0
2609,data1_2609,2355.0,327.0
2610,data1_2610,850.0,280.0
2611,data1_2611,670.0,321.0
2612,data1_2612,1773.0,266.0
2613,data1_2613,727.0,293.0
2614,data1_2614,162.0,576.0
2615,data1_2615,980.0,383.0
2616,data1_2616,441.0,303.0
2617,data1_2617,416.0,303.0
2618,data1_2618,750.0,460.0
2619,data1_2619,457.0,354.0
2620,data1_2620,356.0,328.0
2621,data1_2621,450.0,544.0
2622,data1_2622,643.0,273.0
2623,data1_2623,296.0,273.0
2624,data1_2624,475.0,354.0
2625,data1_2625,740.0,331.0
2626,data1_2626,982.0,367.0
2627,data1_2627,2332.0,320.0
2628,data1_2628,789.0,273.0
2629,data1_2629,182.0,280.0
2630,data1_2630,643.0,273.0
2631,data1_2631,1155.5,733.5
2632,data1_2632,416.0,303.0
2633,data1_2633,413.0,536.0
2634,data1_2634,286.0,387.0
2635,data1_2635,232.0,328.0
2636,data1_2636,420.0,353.0
2637,data1_2637,1965.0,400.0
2638,data1_2638,826.0,353.0
2639,data1_2639,347.0,581.0
2640,data1_2640,2347.0,560.0
2641,data1_2641,750.0,364.0
2642,data1_2642,844.0,333.0
2643,data1_2643,586.0,293.0
2644,data1_2644,413.0,536.0
2645,data1_2645,364.0,303.0
2646,data1_2646,364.0,303.0
2647,data1_2647,595.0,327.0
2648,data1_2648,1027.5,260.0
2649,data1_2649,1071.0,280.0
2650,data1_2650,1395.0,261.0
2651,data1_2651,832.0,553.0
2652,data1_2652,718.0,291.0
2653,data1_2653,700.5,306.0
2654,data1_2654,917.0,314.0
2655,data1_2655,464.0,278.0
2656,data1_2656,340.0,324.0
2657,data1_2657,971.0,543.0
2658,data1_2658,2300.0,304.0
2659,data1_2659,213.5,320.0
2660,data1_2660,463.0,333.0
2661,data1_2661,982.0,367.0
2662,data1_2662,182.0,280.0
2663,data1_2663,776.0,391.0
2664,data1_2664,1534.0,894.0
2665,data1_2665,2090.0,70.0
2666,data1_2666,844.0,70.0
2667,data1_2667,296.0,60.0
2668,data1_2668,2200.0,90.0
2669,data1_2669,892.0,80.0
2670,data1_2670,727.0,60.0
2671,data1_2671,449.0,606.0
2672,data1_2672,970.0,553.0
2673,data1_2673,389.0,351.0
2674,data1_2674,263.0,280.0
2675,data1_2675,929.0,253.0
2676,data1_2676,455.5,251.0
2677,data1_2677,441.0,259.0
2678,data1_2678,414.0,261.0
2679,data1_2679,874.0,551.0
2680,data1_2680,718.0,293.0
2681,data1_2681,445.0,455.0
2682,data1_2682,2400.0,550.0
2683,data1_2683,2190.0,330.0
2684,data1_2684,430.0,309.0
2685,data1_2685,518.0,554.0
2686,data1_2686,1458.0,299.0
2687,data1_2687,850.0,494.0
2688,data1_2688,410.0,280.0
2689,data1_2689,455.5,251.0
2690,data1_2690,917.5,322.0
2691,data1_2691,235.0,273.0
2692,data1_2692,832.0,553.0
2693,data1_2693,1248.0,473.0
2694,data1_2694,415.0,233.0
2695,data1_2695,315.0,60.0
2696,data1_2696,2288.0,70.0
2697,data1_2697,639.0,80.0
2698,data1_2698,820.0,60.0
2699,data1_2699,776.0,70.0
2700,data1_2700,776.0,70.0
2701,data1_2701,773.0,70.0
2702,data1_2702,962.0,60.0
2703,data1_2703,832.0,60.0
2704,data1_2704,375.4,70.0
2705,data1_2705,1600.0,312.0
2706,data1_2706,813.0,320.0
2707,data1_2707,678.0,283.0
2708,data1_2708,2353.0,364.0
2709,data1_2709,734.0,363.0
2710,data1_2710,338.0,293.0
2711,data1_2711,791.0,321.0
2712,data1_2712,925.0,330.0
2713,data1_2713,782.0,323.0
2714,data1_2714,310.7,542.5
2715,data1_2715,315.0,218.0
2716,data1_2716,232.0,515.0
2717,data1_2717,780.0,551.0
2718,data1_2718,258.0,1113.5
2719,data1_2719,932.0,509.0
2720,data1_2720,175.0,525.0
2721,data1_2721,639.0,350.0
2722,data1_2722,2138.0,555.0
2723,data1_2723,1599.5,417.0
2724,data1_2724,499.0,220.0
2725,data1_2725,337.0,491.0
2726,data1_2726,727.0,291.0
2727,data1_2727,407.0,551.0
2728,data1_2728,373.0,350.0
2729,data1_2729,1679.0,318.0
2730,data1_2730,908.5,521.0
2731,data1_2731,1410.0,294.0
2732,data1_2732,417.0,363.0
2733,data1_2733,2224.0,300.0
2734,data1_2734,900.0,230.0
2735,data1_2735,808.0,353.0
2736,data1_2736,2040.0,544.0
2737,data1_2737,284.0,323.0
2738,data1_2738,1445.0,760.0
2739,data1_2739,713.5,409.0
2740,data1_2740,263.0,803.5
2741,data1_2741,1524.0,280.0
2742,data1_2742,700.0,330.0
2743,data1_2743,182.0,370.0
2744,data1_2744,664.0,311.0
2745,data1_2745,2271.5,362.0
2746,data1_2746,323.0,361.0
2747,data1_2747,150.5,507.0
2748,data1_2748,2040.0,544.0
2749,data1_2749,976.0,220.0
2750,data1_2750,1259.0,219.0
2751,data1_2751,750.5,339.0
2752,data1_2752,417.0,311.0
2753,data1_2753,700.0,664.0
2754,data1_2754,401.0,229.0
2755,data1_2755,263.0,280.0
2756,data1_2756,914.0,323.0
2757,data1_2757,1004.0,453.0
2758,data1_2758,1864.0,280.0
2759,data1_2759,430.0,361.0
2760,data1_2760,1335.0,700.0
2761,data1_2761,295.0,265.0
2762,data1_2762,1626.0,311.0
2763,data1_2763,182.0,330.0
2764,data1_2764,815.0,231.0
2765,data1_2765,932.0,360.0
2766,data1_2766,1239.0,249.0
2767,data1_2767,417.8,433.0
2768,data1_2768,373.0,344.0
2769,data1_2769,413.0,300.0
2770,data1_2770,182.0,633.0
2771,data1_2771,549.0,336.0
2772,data1_2772,514.0,431.0
2773,data1_2773,918.5,452.0
2774,data1_2774,878.0,561.0
2775,data1_2775,835.5,277.0
2776,data1_2776,640.0,524.0
2777,data1_2777,732.0,1142.0
2778,data1_2778,2295.0,364.0
2779,data1_2779,444.0,333.0
2780,data1_2780,875.0,555.0
2781,data1_2781,422.0,534.0
2782,data1_2782,766.0,543.0
2783,data1_2783,417.0,311.0
2784,data1_2784,1806.0,282.0
2785,data1_2785,715.0,312.0
2786,data1_2786,664.0,311.0
2787,data1_2787,743.0,280.0
2788,data1_2788,2090.0,364.0
2789,data1_2789,417.0,363.0
2790,data1_2790,640.0,728.0
2791,data1_2791,404.5,310.0
2792,data1_2792,962.0,548.0
2793,data1_2793,282.0,310.0
2794,data1_2794,641.0,259.0
2795,data1_2795,564.0,541.0
2796,data1_2796,586.0,293.0
2797,data1_2797,296.0,273.0
2798,data1_2798,511.0,281.0
2799,data1_2799,448.0,309.0
2800,data1_2800,448.0,309.0
2801,data1_2801,448.0,309.0
2802,data1_2802,849.0,523.0
2803,data1_2803,434.0,534.0
2804,data1_2804,831.0,316.0
2805,data1_2805,2040.0,544.0
2806,data1_2806,2090.0,364.0
2807,data1_2807,982.0,337.0
2808,data1_2808,320.5,311.0
2809,data1_2809,371.0,548.0
2810,data1_2810,932.0,309.0
2811,data1_2811,1004.0,534.0
2812,data1_2812,430.0,309.0
2813,data1_2813,430.0,309.0
2814,data1_2814,2398.0,345.0
2815,data1_2815,944.0,523.0
2816,data1_2816,2400.0,360.0
2817,data1_2817,1486.5,516.5
2818,data1_2818,950.5,345.5
2819,data1_2819,541.5,516.5
